LICENCE,TRADE_NAME,LICENCEE_NAME,CIVIC_ADDRESS,LICENCE_DESCRIPTION,YEAR_OPENED,APPROVED_DATE,SIC,SIC_GROUP,TYPE,NWID
130417,CANTEEN & SUPPLY,CANTEEN SUPPLY LTD,810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,Retail/specialty goods/kitchen supplies   KIOSK,2016,20161115,453,Retail trade / Misc. store retailers,RESIDENT,00110002
129912,WIND MOBILE,WIND MOBILE CORP.,215-800 CARNARVON STNEW WESTMINSTER BC  V3M 0G3,Retail/Specialty goods,2016,20161115,453,Retail trade / Misc. store retailers,RESIDENT,00400901
130362,NILO SOFTWARE,ESQUARED SOFTWARE INC,302-290 FRANCIS WAYNEW WESTMINSTER BC  V3L 0C4,computer development software,2016,20161115,54,"Professional, scientific & technical services",RESIDENT,01711500
130068,S.G. BARTHOLD CONSTRUCTION,"BARTHOLD, STEPHEN",1901 DUBLIN STNEW WESTMINSTER BC  V3M 3A4,Contractor home based/general,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,10049000
129721,THE SILENT GARDENER LTD,THE SILENT GARDENER LTD,509 MCDONALD STNEW WESTMINSTER BC  V3L 4L5,Contractor home-based/landscaping,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,03706000
129948,A.F.J. INMAN MD INC,A.F.J. INMAN MD INC,309-223 NELSON'S CRESNEW WESTMINSTER BC  V3L 0E4,PROFESSIONAL PRACTICE/PHYSICIAN,2016,20161115,62,Health care & social assistance,RESIDENT,02601100
129710,GOOD MORNING IMMIGRATION CONSULTING INC,GOOD MORNING IMMIGRATION CONSULTING INC,403-555 SIXTH STNEW WESTMINSTER BC  V3L 5H1,Consulting services,2016,20161115,91,Public administration,RESIDENT,08556001
129761,NORTHWEST ACADEMY OF PERFORMING ARTS,"CAMPEAU, KEITHA",511 COLUMBIA STNEW WESTMINSTER BC  V3L 1B2,School,2016,20161115,611,Educational services / Educational services,RESIDENT,00405000
130310,WASH WIZARDS,"MORIN, JEFFMORIN, JUDY",4-288 CAMATA STNEW WESTMINSTER BC  V3M 0H8,Contractor home based/pressure washing,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,13972022
130423,MC CONCRETE INC,MC CONCRETE INC,901 THIRTEENTH STNEW WESTMINSTER BC  V3M 5Z7,contractor concrete,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,09476000
130288,TRAX AUTO GROUP,TRAX AUTO GROUP INC.,215 EWEN AVENEW WESTMINSTER BC  V3M 5B3,Automobile/used car dealership,2016,20161115,441,Retail trade / Motor vehicle & parts dealers,RESIDENT,13959000
130002,HD SURFACES,"HUANG, WEI",950 TWELFTH STNEW WESTMINSTER BC  V3M 4K6,Contractor/resident/countertop installation/showroom,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,09510000
129767,APN CONTRACTING,"AMRITPAL, NAHAL",244 BOYNE STNEW WESTMINSTER BC  V3M 5J8,Contractor home based/general,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,13022000
129959,ZOOM HAIR STUDIO,ZOOM HAIR STUDIO INC,37 SIXTH STNEW WESTMINSTER BC  V3L 2Z1,HAIR SALON STUDIO,2016,20161115,81,Other services (exc. Public administration),RESIDENT,01279000
130369,7-ELEVEN STORE #37869H,"7-ELEVEN CANADA, INC",736 SIXTH AVENEW WESTMINSTER BC  V3M 2B4,Automobile Service Station/8 pumps,2016,20161115,447,Retail trade / Gasoline stations,RESIDENT,08629000
130174,INTEGRATED PHYSIOTHERAPY,"SAMORODIN, FREDRIC T",204 SIXTH STNEW WESTMINSTER BC  V3L 3A1,Professional practice/physiotherapy,2016,20161115,62,Health care & social assistance,RESIDENT,05464000
130370,7-ELEVEN STORE #37869H,"7-ELEVEN CANADA, INC",736 SIXTH AVENEW WESTMINSTER BC  V3M 2B4,Retail convenience store,2016,20161115,447,Retail trade / Gasoline stations,RESIDENT,08629000
129938,LITTLE EYE SHOP OPTOMETRY,"NOUROZI, ARASHROTHMAN, JOEL",615 CARNARVON STNEW WESTMINSTER BC  V3M 1E3,Optometry/optical services,2016,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,00631000
129612,THE CO-OPERATORS/STOKHOLM INSURANCE SERVICES LTD,STOKHOLM INSURANCE SERVICES LTD,506 SIXTH AVENEW WESTMINSTER BC  V3L 1V3,Insurance agent,2016,20161115,524,Finance & insurance / Insurance carriers & related activities,RESIDENT,08563000
130088,SHAW GENERAL SERVICES,"SHAW, STEVE",2114-244 SHERBROOKE STNEW WESTMINSTER BC  V3L 0A3,Services/property management,2016,20161115,81,Other services (exc. Public administration),RESIDENT,02673501
129774,PROTEC ELECTRICAL SERVICES INC,PROTEC ELECTRICAL SERVICES INC,1801-898 CARNARVON STNEW WESTMINSTER BC  V3M 0C3,,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,00401501
129914,LAUGH AND LEARN CHILDREN CENTRE,LAUGH & LEARN CHILDREN CENTRE LTD,101-335 CARNARVON STNEW WESTMINSTER BC  V3L 1B9,CHILD DAYCARE 9 or MORE,2016,20161115,62,Health care & social assistance,RESIDENT,00419000
130031,PACIFIC COAST DIESEL REPAIR LTD,PACIFIC COAST DIESEL REPAIR LTD,228 GIFFORD PLNEW WESTMINSTER BC  V3L 1K7,MOBILE AUTO REPAIR,2016,20161115,81,Other services (exc. Public administration),RESIDENT,05442001
129941,NEW WEST NAILS,"NGUYEN, THI KIM HUE",934 TWELFTH STNEW WESTMINSTER BC  V3M 4K6,Esthetician,2016,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,09514000
129747,ARC'TERYX EQUIPMENT,ARC'TERYX EQUIPMENT A DIVISION OF AMER SPORTS CANADA INC,425 BOYNE STNEW WESTMINSTER BC  V3M 5K2,Warehouse/storage,2016,20161115,493,Transportation & warehousing / Warehousing & storage,RESIDENT,13835000
129837,TAO'S AUTOBODY COLLISION,TAO'S AUTOBODY COLLISION LTD,26-816 BOYD STNEW WESTMINSTER BC  V3M 6N1,Automobile/repair,2016,20161115,441,Retail trade / Motor vehicle & parts dealers,RESIDENT,13372000
130046,"JAGPAL, PARAMJIT","JAGPAL, PARMAJIT",1923 LONDON STNEW WESTMINSTER BC  V3M 3E4,Rental House (ELECTRICAL ACCOUNT MUST REMAIN IN OWNERS NAME),2016,20161115,721,Accommodation & food services / Accommodation services,RESIDENT,10028000
130306,ENSHIVEST FOODS INC,ENSHIVEST FOODS INC,205-810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,Wholesaler/food products,2016,20161115,413,"Wholesale trade / Food, beverage & tobacco whl.",RESIDENT,00110002
130041,VANCOUVER DECOR ARTS,H2 ARTS LTD,A-538 EWEN AVENEW WESTMINSTER BC  V3M 5B8,interior design,2016,20161115,81,Other services (exc. Public administration),RESIDENT,13056000
130367,7-ELEVEN STORE #37871H,"7-ELEVEN CANADA, INC.",780 SIXTH STNEW WESTMINSTER BC  V3L 3C7,Automobile service station/8 pumps,2016,20161115,447,Retail trade / Gasoline stations,RESIDENT,10918000
130368,7-ELEVEN STORE #37871H,"7-ELEVEN CANADA, INC.",780 SIXTH STNEW WESTMINSTER BC  V3L 3C7,Retail convenience store,2016,20161115,447,Retail trade / Gasoline stations,RESIDENT,10918000
129866,CLARA WU DESIGN,"WU, CLARA",918 FOURTH STNEW WESTMINSTER BC  V3L 2W6,Contractor home based/interior design,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,11674000
130075,BLOSSOM & VINE FLORAL CO.,"HODGSON, MICHELLE",206-318 WARD STNEW WESTMINSTER BC  V3L 5P3,florist,2016,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,03604001
129705,S.A. MOWAT LTD,S.A. MOWAT LTD,103-304 COLUMBIA STNEW WESTMINSTER BC  V3L 1A6,Services/log brokerage,2016,20161115,81,Other services (exc. Public administration),RESIDENT,00278002
130110,HEAL INK,"GREEN, ROBERT C",201-615 EIGHTH STNEW WESTMINSTER BC  V3M 3S3,Services/personal/tattooing,2016,20161115,81,Other services (exc. Public administration),RESIDENT,10981000
130397,BC AUTO GLASS,BC AUTO GLASS LTD,369 BRUNETTE AVENEW WESTMINSTER BC  V3L 3E7,Automobile/glass repair,2016,20161115,441,Retail trade / Motor vehicle & parts dealers,RESIDENT,02676000
129685,GOLDEN COINS DOLLAR PLUS STORES,1058001 BC LTD,608 SIXTH AVENEW WESTMINSTER BC  V3M 2B2,Dollar Store,2016,20161115,453,Retail trade / Misc. store retailers,RESIDENT,08598000
129985,MILA & PAIGE,MILA & PAIGE CLOTHING CORP,A-45 SIXTH STNEW WESTMINSTER BC,Retail/clothing,2016,20161115,448,Retail trade / Clothing & clothing accessories stores,RESIDENT,01280000
130407,SHAMROCK CONSULTING,"LYFORD, SARA",2002-668 COLUMBIA STNEW WESTMINSTER BC  V3M 1A9,COMPUTER SYSTEMS & DESIGN CONSULTING,2016,20161115,54,"Professional, scientific & technical services",RESIDENT,00237002
130294,GALINSKI PENSION AND BENEFITS LAW CORPORATION,GALINSKI PENSION AND BENEFITS LAW CORPORATION,64 KWANTLEN CRTNEW WESTMINSTER BC  V3L 5M8,consulting service/legal services,2016,20161115,81,Other services (exc. Public administration),RESIDENT,03250000
129937,DARYCHUK LAW,DARYCHUK & DAUGHTERS LAW CORP,208-26 LORNE MEWSNEW WESTMINSTER BC  V3M 3L7,Professional practice/law office,2016,20161115,62,Health care & social assistance,RESIDENT,00358000
129783,BLUEBERRY DIGITAL LTD,BLUEBERRY DIGITAL LTD,1104-280 ROSS DRNEW WESTMINSTER BC  V3L 0C2,Contractor home based/low energy systems/audio/fibre optic,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,01712500
130424,HOT BITE PIZZA & RESTAURANT,ZETA TRADING LIMITED,81 SIXTH STNEW WESTMINSTER BC  V3L 2Z8,RESAURANT EAT IN & TAKE OUT,2016,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,01251000
129680,EXPRESS MECHANICAL,"EXPRESS MECHANICAL PLUMBING, HEATING, GAS FITTING LTD",1016 SALTER STNEW WESTMINSTER BC  V3M 5A6,Contractor home-based/plumbing & heating,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,12371000
129791,ROYAL COLUMBIAN HOSPITAL AUXILIARY GIFT SHOP,ROYAL COLUMBIAN HOSPITAL AUXILIARY,330 E COLUMBIA STNEW WESTMINSTER BC  V3L 3W7,Non-profit Society/gift shop at RCH,2016,20161115,,See BL desk for Business NAICS,RESIDENT,02704000
129935,1057151 BC LTD,1057151 BC LTD,129 AGNES STNEW WESTMINSTER BC  V3L 1E4,APARTMENT BUILDING - NON CERTIFIED 3-BACH-8-1BDRM-6-2BDRM,2016,20161115,721,Accommodation & food services / Accommodation services,RESIDENT,00784000
130437,WESTMINSTER FENCE & DECK,"KINNA, SPENCER",1612 HAMILTON STNEW WESTMINSTER BC  V3M 2N9,CONTRACTOR FENCINING & DECKING,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,07869000
129683,ROYAL CITY PAWS PET CENTRE,ROYAL CITY PAWS PET CENTRE LTD,660 COLUMBIA STNEW WESTMINSTER BC  V3M 1A9,Services/Veterinary clinic,2016,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,00237002
130118,BUDDHA'S GARDEN LANDSCAPING,"AMAYA ALVAREZ, JORGE",803 EWEN AVENEW WESTMINSTER BC  V3M 5C6,Contractor home based/landscaping,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,13359300
129716,FINISHING TOUCH ELECTROLYSIS,"BECHARD, JESSICA",467 E COLUMBIA STNEW WESTMINSTER BC  V3L 3X6,Electrolysis,2016,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,03669000
130449,GUS' INDOOR DOG PARK & DAYCARE,"PETURSSON, ALANA",425 E COLUMBIA STNEW WESTMINSTER BC  V3L 3X3,Services/dog grooming/day care,2016,20161115,81,Other services (exc. Public administration),RESIDENT,03601000
129663,NEW WEST LAPTOPS,DATA VISION IT SERVICES INC.,160-898 CARNARVON STNEW WESTMINSTER BC  V3M 0C3,Computer Sales,2016,20161115,443,Retail trade / Electronics & appliance stores,RESIDENT,00400800
130028,POTTERYWORKS,COMMUNITY LIVING SOCIETY,612 VICTORIA STNEW WESTMINSTER BC  V3M 0B9,Non-profit society/retail/art/pottery,2016,20161115,,See BL desk for Business NAICS,RESIDENT,00631000
130057,CHI NAILS,CHI NAILS (2016) LTD,26A-800 MCBRIDE BLVDNEW WESTMINSTER BC  V3L 2B8,NAIL SALON,2016,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,11127501
130371,SUGARRAYS GYM,SUGARRAYS GYM LTD,425 FRONT STNEW WESTMINSTER BC  V3L 1A4,Services/fitness/boxing facility,2016,20161115,81,Other services (exc. Public administration),RESIDENT,00268000
129697,WAG 'N' WOOF DAYCARE & SPA FOR SMALL DOGS,"EAMOS, JACQELINEDAWSON, MICHAEL",1-825 MCBRIDE BLVDNEW WESTMINSTER BC  V3L 5B5,Services/dog daycare,2016,20161115,814,Other services (exc. Public administration) / Private households,RESIDENT,11226000
130341,PACIFIC NORTHWEST GLASS,PACIFIC NORTHWEST GLASS,1003-125 COLUMBIA STNEW WESTMINSTER BC  V3L 0G8,contractor glass repair & installations,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,00456000
129892,UNITED UPHOLSTERY,"LEE, JAMES",907 TWELFTH STNEW WESTMINSTER BC  V3M 4K5,furniture upholstery repair,2016,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,09388000
130309,FUEL SUPPLEMENTS,FIT NUTRITION INC,702 COLUMBIA STNEW WESTMINSTER BC  V3M 1A9,Retail/specialty goods/fitness,2016,20161115,453,Retail trade / Misc. store retailers,RESIDENT,00236001
130100,BRINKMAN & ASSOCIATES LTD,BRINKMAN & ASSOCIATES LTD,520 SHARPE STNEW WESTMINSTER BC  V3M 4R2,Contractor resident/landscaping,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,08119000
129839,ROYAL VIEW MANOR,1059904 BC LTD,217 ROYAL AVENEW WESTMINSTER BC  V3L 1H4,APARTMENT BUILDING/NON CERTIFIED,2016,20161115,721,Accommodation & food services / Accommodation services,RESIDENT,00808000
129656,RPR ELECTRICAL SERVICES,"RAJIGADU, RON",20-340 GINGER DRNEW WESTMINSTER BC  V3L 5L7,ELECTRICAL CONTRACTOR,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,01610000
129906,CRAFTSMAN CABINETRY INC,CRAFTSMAN CABINETRY INC,3A-230 BRUNETTE AVENEW WESTMINSTER BC  V3L 3E3,cabinet manufacturing,2016,20161115,337,Manufacturing / Furniture & related product mfg.,RESIDENT,02000000
130324,JATEECO,"MILITAR, EDEN",1023 EWEN AVENEW WESTMINSTER BC  V3M 5E2,Services - T shirt manufacturing,2016,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,13481000
129801,VISTA SOUTH,SUN LIFE ASSURANCE COMPANY OF CANADA,COMPLX-525 NINTH STNEW WESTMINSTER BC  V3M 5V4,APARTMENT BUILDING (CERT.),2016,20161115,721,Accommodation & food services / Accommodation services,RESIDENT,08653000
130150,WEST PRAIRIE TOURISM LTD.,WEST PRAIRIE TOURISM LTD.,205-810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,services/tourism,2016,20161115,81,Other services (exc. Public administration),RESIDENT,00110002
130079,MICHELLE CHAN RMT,"CHAN, MICHELLE",140-815 FIRST STNEW WESTMINSTER BC  V3L 2H7,Registered Massage Therapy,2016,20161115,62,Health care & social assistance,RESIDENT,11330000
130160,VERSA DEVLOPMENTS LTD,VERSA DEVELOPMENTS LTD,320 FIFTH AVENEW WESTMINSTER BC  V3L 1R8,Contractor home based/general,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,06728000
129626,SAFEWAY #4917 LTC,"PARK, MYUNG HOON",B-800 MCBRIDE BLVDNEW WESTMINSTER BC,Retail/lottery ticket booth,2016,20161115,453,Retail trade / Misc. store retailers,RESIDENT,11127502
129886,MINDESIGN KIDS INC,MINDESIGN KIDS INC.,408-315 KNOX STNEW WESTMINSTER BC  V3L OB5,EDUCATIONAL SERVICES ELEMENTARY SCHOOL AGE,2016,20161115,61,Educational services,RESIDENT,03581000
129756,DR. ANDREW SAK YU LEE NEUROSURGERY INC,DR. ANDREW SAK YU LEE NEUROSURGERY INC,304-250 KEARY STNEW WESTMINSTER BC  V3L 5E7,Professional practice/M.D.,2016,20161115,62,Health care & social assistance,RESIDENT,02620001
130065,"GOV, KENANGOV, ALONA","GOV, KENANGOV, ALONA",1031 THIRD AVENEW WESTMINSTER BC  V3M 1P6,APARTMENT BUILDING - NON CERTIFIED,2016,20161115,721,Accommodation & food services / Accommodation services,RESIDENT,06256000
129894,CANADIAN 2 FOR 1 PIZZA,W 444 OPERATIONS LTD,800 TWELFTH STNEW WESTMINSTER BC  V3M 4K1,Restaurant,2016,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,09537000
130240,CENTRAL COLLEGE CLINIC,CENTRAL COLLEGE INC,200-60 EIGHTH STNEW WESTMINSTER BC  V3M 3P1,School/acupuncture clinic for student practicum,2016,20161115,611,Educational services / Educational services,RESIDENT,00590000
129693,VIEW360 INSURANCE ADVISORY LTD,VIEW360 INSURANCE ADVISORY LTD,201-129 E COLUMBIA STNEW WESTMINSTER BC  V3L 3V7,Insurance agent,2016,20161115,524,Finance & insurance / Insurance carriers & related activities,RESIDENT,03304000
130001,DECIDE YOUR LIFE TRAINING & CONSULTING,DECIDE YOUR LIFE TRAINING & CONSULTING INC,20-825 MCBRIDE BLVDNEW WESTMINSTER BC  V3L 5B5,Consulting services,2016,20161115,81,Other services (exc. Public administration),RESIDENT,11226000
129887,SAPA TECHNOLOGIES LTD,SAPA TECHNOLOGIES LTD,43 BRAID STNEW WESTMINSTER BC  V3L 3P2,Manufacturing/electronic parts/assembly,2016,20161115,334,Manufacturing / Computer & electronic product mfg.,RESIDENT,02220001
130343,DR. JONATHAN BLASBERG,DR. JONATHAN BLASBERG,303-1230 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6H1,Services/psychological assessments/reports,2016,20161115,81,Other services (exc. Public administration),RESIDENT,00053000
129740,PACIFIC BREEZE APARTMENTS,PACIFIC BREEZE APARTMENTS LTD,1222 FIFTH AVENEW WESTMINSTER BC  V3M 1Y8,Apartment building - Non certified,2016,20161115,721,Accommodation & food services / Accommodation services,RESIDENT,06959001
129750,GONE CRUISIN,"PETERSON, WENDI",812 EDINBURGH STNEW WESTMINSTER BC  V3M 2V3,Consulting services/travel agent,2016,20161115,81,Other services (exc. Public administration),RESIDENT,10232000
129853,ABSOLUTE BEAUTY HEALTH,ABSOLUTE INTERNATIONAL HOLDINGS INC,805 TWELFTH STNEW WESTMINSTER BC  V3M 4K2,Consulting/health & beauty,2016,20161115,81,Other services (exc. Public administration),RESIDENT,09431000
130281,GOOD OMEN,"HOOD, LIA",34 SIXTH STNEW WESTMINSTER BC  V3L 2Y8,Retail/specialty goods,2016,20161115,453,Retail trade / Misc. store retailers,RESIDENT,00385000
130387,PACIFIC AERIALS,"AUBE, XANATH J",702-527 ASH STNEW WESTMINSTER BC  V3M 3N5,Photographer/Video for special events,2016,20161115,54,"Professional, scientific & technical services",RESIDENT,08622000
130352,DALCOMAN,"JEON, KYOUNG JA",2-123 SEVENTH STNEW WESTMINSTER BC  V3M 6Y2,Services/Party supply rental,2016,20161115,81,Other services (exc. Public administration),RESIDENT,00920000
129702,AAJ GENERAL INSURANCE SERVICES INC,AAJ GENERAL INSURANCE SERVICES INC,640 SIXTH STNEW WESTMINSTER BC  V3L 3C3,Services/insurance brokerage,2016,20161115,81,Other services (exc. Public administration),RESIDENT,10955000
129692,MOTORLAND AUTOMOTIVE INC,MOTORLAND AUTOMOTIVE INC,329 TWELFTH STNEW WESTMINSTER BC  V3M 4H5,Auto dealer,2016,20161115,441,Retail trade / Motor vehicle & parts dealers,RESIDENT,06382000
129999,LAGOONA HAIR SALON AND SPA,"ALBASHARA, MOHAMED",156-610 SIXTH STNEW WESTMINSTER BC  V3L 5V1,Barber/hairdresser,2016,20161115,81,Other services (exc. Public administration),RESIDENT,10970000
130389,BEST CHOICE SECURITY & ALARMS,0966122 BC LTD,312 JARDINE STNEW WESTMINSTER BC  V3M 5M5,Contractor home based/security alarm & consultant,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,13508501
129811,BLACK TUSK PLUMBING AND HEATING,"PIENIAKOWSKI, ZGIGNIEW T",539 EWEN AVENEW WESTMINSTER BC  V3M 5B7,Contractor home based/plumbing & heating,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,13172000
129949,TITUS ELECTRIC,"MOSS, LEN",407-12 K DE K CRTNEW WESTMINSTER BC  V3M 6C5,Contractor home based/electrician,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,00070000
130182,"GALINA KOVALEV, NOTARY PUBLIC","KOVALEV, GALINA",102-609 BENT CRTNEW WESTMINSTER BC  V3M 1V3,Notary Public,2016,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,06776000
129957,H & S SIDHU CONSTRUCTION LTD,H & S SIDHU CONSTRUCTION LTD,1919 DUBLIN STNEW WESTMINSTER BC  V3M 3A4,Contractor home based/general,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,10054000
130005,GOLDEN SUNSHINE DAYCARE,GOLDEN SUNSHINE DAYCARE INC.,402 FIRST STNEW WESTMINSTER BC  V3L 2G7,Child care facility,2016,20161115,62,Health care & social assistance,RESIDENT,06609000
130457,EBC BUSINESS INNOVATION LAB,"ELKADY, WAEL",1009-425 CARNARVON STNEW WESTMINSTER BC  V3L 1C3,BUSINESS CONSULTANT,2016,20161115,55,Management of companies & enterprises,RESIDENT,01310000
130024,MOSTLY GERMAN AUTO RECYCLING INC,MOSTLY GERMAN AUTO RECYCLING INC,209-15 BRAID STNEW WESTMINSTER BC  V3L 5N7,INDOOR VEHICLE DISMANTLING & RECYCLING,2016,20161115,441,Retail trade / Motor vehicle & parts dealers,RESIDENT,02215000
129968,"LAYANTE, DENNIES","LAYANTE, DENNIES",302-214 AGNES STNEW WESTMINSTER BC  V3L 1E6,GRAPHIC & WEB DESIGN,2016,20161115,54,"Professional, scientific & technical services",RESIDENT,00652000
129689,E.R.G. TILE & STONE,"GUILLERMO, EDWIN R",207-1117 HAMILTON STNEW WESTMINSTER BC  V3M 2M8,,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,09019000
130464,GRAND OCEAN CONSTRUCTION & CONSULTING LTD,GRAND OCEAN CONSTRUCTION & CONSULTING LTD,2129 MARINE WAYNEW WESTMINSTER BC  V3M 2H2,Contractor home based/general,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,15753000
129930,AUJLA MABE PROFESSIONAL TRAINING AND COACHING SERVICES INC,AUJLA MABE PROFESSIONAL TRAINING AND COACHING SERVICES INC,108 E DURHAM STNEW WESTMINSTER BC  V3L 4H7,Consulting services,2016,20161115,81,Other services (exc. Public administration),RESIDENT,04454000
129979,STRAIGHT UP CLEANING,"PAYNE, MICHELLE",709-711 SEVENTH AVENEW WESTMINSTER BC  V3M 5S8,HOUSE CLEANING SERVICE,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,11035000
130314,QE CLUBHOUSE,WESTMINSTER CHILDRENS AFTERSCHOOL SOCIETY,833 SALTER STNEW WESTMINSTER BC  V3M 6G8,Child care facility - 20 children,2016,20161115,62,Health care & social assistance,RESIDENT,12890000
129960,"ZEER, JORDAN","ZEER, JORDAN",802-125 COLUMBIA STNEW WESTMINSTER BC  V3L 0G8,PERSONAL FITNESS TRAINER,2016,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,00456000
130331,SKYSCRAPER CONSTRUCTION & CEMENT FINISHING LTD,SKYSCRAPER CONSTRUCTION & CEMENT FINISHING LTD,703 PRESCOTT STNEW WESTMINSTER BC  V3M 1V7,Contractor home based/cement finishing,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,07036000
129977,COSY YARNS,"CATON, SARA J",206A-810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,Retail/Specialty goods,2016,20161115,453,Retail trade / Misc. store retailers,RESIDENT,00110002
129857,FUSION WOK,"HA, BACH X",17-800 MCBRIDE BLVDNEW WESTMINSTER BC  V3L 2B8,EAT IN & TAKE OUT RESTAURANT,2016,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,11127501
129741,FZK APARTMENTS,FZK INVESTMENTS LTD,1320 FIFTH AVENEW WESTMINSTER BC  V3M 1Z2,Apartment building - non certified,2016,20161115,721,Accommodation & food services / Accommodation services,RESIDENT,06936000
130017,POINTVIEW HOMES LTD,POINTVIEW HOMES LTD,2244 LONDON STNEW WESTMINSTER BC  V3M 3G2,Contractor home based/general,2016,20161115,238,Construction / Specialty trade contractors,RESIDENT,15600000
129995,MAMBO & GIVASH TRUCKING,"MAMBO, CHENAIMANZWINYI, GIVEMORE",103-327 NINTH STNEW WESTMINSTER BC  V3M 3V8,Services/delivery,2016,20161115,81,Other services (exc. Public administration),RESIDENT,06431000
129782,PANDORA'S LOCKS MYSTERY ROOM ADVENTURES,"HUGHES, BRIAN",405 COLUMBIA STNEW WESTMINSTER BC  V3L 1A9,Interactive gaming room,2016,20161115,71,"Arts, entertainment & recreation",RESIDENT,00411000
128412,REXALL/PHARMA PLUS PHARMACIES(BC)7162,REXALL/PHARMA PLUS PHARMACIES (BC) LTD,700 SIXTH STNEW WESTMINSTER BC  V3L 3C5,RETAIL,2016,20161115,446,Retail trade / Health & personal care stores,RESIDENT,10908000
129829,STAZO,STAZO PROPERTIES INC.,833 TWELFTH STNEW WESTMINSTER BC  V3M 4K4,APARTMENT BUILDING - NON CERTIFIED,2016,20161115,721,Accommodation & food services / Accommodation services,RESIDENT,09454001
130089,IMPARK,IMPERIAL PARKING CANADA CORP - LOT NO. 1998,800 CARNARVON STNEW WESTMINSTER BC  V3M 0G3,Parking Lot - Lot No. 1998,2016,20161115,,See BL desk for Business NAICS,RESIDENT,00400901
129955,JADE BOOKKEEPING & ACCOUNTING,"HOOVER, MONICA",453 ROUSSEAU STNEW WESTMINSTER BC  V3L 3R4,Services home based/accounting/financial,2016,20161115,81,Other services (exc. Public administration),RESIDENT,03015000
130156,ALL CHILDREN'S HOME,ALL CHILDREN'S HOME INC,127 THIRD STNEW WESTMINSTER BC  V3L 2R1,Services/speech therapist,2016,20161115,81,Other services (exc. Public administration),RESIDENT,00826000
129990,MEMOTIME PHOTOGRAPHY,BRIGHTWAY ENTERPRISE LTD,101-768 COLUMBIA STNEW WESTMINSTER BC  V3M 1B5,Photographer,2016,20161115,54,"Professional, scientific & technical services",RESIDENT,00226000
129852,JANETTE DAY MASSAGE THERAPY,"DAY, JANETTE",105-245 ROSS DRNEW WESTMINSTER BC  V3L 0C6,,2016,20161115,62,Health care & social assistance,RESIDENT,01711500
129830,AMY'S LASER CENTRE,AMY'S LASER CENTRE LTD,145-1110 EWEN AVENEW WESTMINSTER BC  V3M 5E4,SERVICES,2016,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,12729500
130116,INFANT JESUS PILGRIMAGES TRAVEL & TOURS,"BANARES, SABINIANA P",205-810 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6B9,Travel agency,2016,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,00110002
130438,HAPPY EDUCATION,"SEO, HAE JA",136-935 EWEN AVENEW WESTMINSTER BC  V3M 0A1,Consulting services/International student education,2016,20161115,81,Other services (exc. Public administration),RESIDENT,13430000
