NwID,FULLADDR1
7710000,1720 SEVENTH AVE
15484000,2130 EDINBURGH ST
6894000,420 ELEVENTH ST
4886000,128 E SEVENTH AVE
4802000,914 SURREY ST
15494000,2105 EIGHTH AVE
12440068,1298 DAN LEE AVE
4457000,701 CUMBERLAND ST
13314017,332 WOOD ST
6524000,119 EMORY ST
4434000,727 MCKAY ST
7772000,715 NINETEENTH ST
10486000,732 COLBORNE ST
848000,121 SECOND ST
4545000,401 SCHOOL ST
13212000,639 EWEN AVE
6489000,322 SECOND ST
12785000,209 JARDINE ST
1429000,506 ST. GEORGE ST
11385000,109 OVENS AVE
4838000,920 LADNER ST
11006000,719 PRINCESS ST
9755000,1523 LONDON ST
4215000,138 CARROLL ST
9336000,1008 DUBLIN ST
4942000,108 E EIGHTH AVE
7085000,427 FIFTH ST
5143000,141 E EIGHTH AVE
13925000,323 EWEN AVE
9904000,1726 EDINBURGH ST
11299000,937 FIRST ST
2295000,550 BRUNETTE AVE
8906000,1017 SIXTH AVE
12877000,236 LAWRENCE ST
14556000,222 FURNESS ST
4525000,304 E EIGHTH AVE
10190000,908 DUBLIN ST
3323000,107 SAPPER ST
13909000,329 MERCER ST
1978000,657 E COLUMBIA ST
9606000,934 THIRTEENTH ST
12497009,228 SUZUKI ST
12365001,131 JARDINE ST
13922001,322 BLACKLEY ST
424000,336 AGNES ST
1369000,108 FIRST ST
5810000,228 SIXTH ST
6069000,331 PINE ST
8674000,508 EIGHTH ST
12410040,1172 SALTER ST
8649000,727 FIFTH AVE
4892000,104 E SEVENTH AVE
10500000,709 FIRST ST
14197000,4 FRONT ST
8939000,1038 SEVENTH AVE
9051000,1101 SIXTH AVE
6116000,407 THIRD AVE
11523000,220 NINTH AVE
5758000,221 BURR ST
9919000,1733 EIGHTH AVE
12685200,204 ROAD A
16275931,2133 SEVENTH AVE
12500000,1248 EWEN AVE
776000,74 FIRST ST
12410028,1147 SPARKS CRT
3495000,346 KEARY ST
6724000,427 FOURTH ST
15719005,927 LONDON PL
746000,315 AGNES ST
6440000,323 EIGHTH ST
13964009,125 FAIRWEATHER LANE
12675000,1324 EWEN AVE
3879000,373 KEARY ST
1623000,400 GLENBROOK DR
4174000,556 AMESS ST
12000000,
7033000,423 EIGHTH ST
11265000,81 MOTT CRES
4862000,906 KENT ST
8468000,215 REGINA ST
1156000,132 TWELFTH ST
8199000,1406 FIFTH AVE
10017000,1914 TENTH AVE
11676000,924 FOURTH ST
6850000,1011 FOURTH AVE
12700592,168 DOCKSIDE CRT
6935000,1321 CARIBOO ST
4491000,211 E SEVENTH AVE
2826000,411 FADER ST
11628000,254 OSBORNE AVE
10005000,1826 TENTH AVE
2952000,476 GARRETT ST
3412000,313 ALBERTA ST
11384000,113 OVENS AVE
13034003,607 SALTER ST
9811000,1627 DUBLIN ST
596000,813 CARNARVON ST
7743000,1613 NANAIMO ST
10676000,303 DURHAM ST
3968000,329 BUCHANAN AVE
5701000,1016 THIRD AVE
12928000,734 EWEN AVE
12365004,121 JARDINE ST
14552000,238 FURNESS ST
6226000,320 NINTH ST
4916000,609 LIDSTER PL
14416000,SAPPERTON MIDCHANNEL
8999000,734 TENTH ST
1071001,1001 ROYAL AVE
16070937,434 CANFOR AVE
10205000,817 EDINBURGH ST
9777000,1635 EIGHTH AVE
15586000,2315 EDINBURGH ST
4212000,130 CARROLL ST
13314032,717 EWEN AVE
6108000,326 FOURTH ST
9142000,730 TWELFTH ST
5767000,237 EIGHTH ST
6924000,1326 KAMLOOPS ST
11127501,800 MCBRIDE BLVD
12729500,1110 EWEN AVE
10545000,127 PRINCESS ST
7909001,1604 EIGHTH AVE
8451000,225 FIFTH AVE
4411000,311 DEVOY ST
15499000,2133 EIGHTH AVE
6864000,417 ELEVENTH ST
15673000,2033 LONDON ST
15767000,2109 MARINE WAY
3642000,315 CEDAR ST
11723000,825 SIXTH ST
12310010,102 VISCOUNT PL
12831001,211 HOWES ST
13306000,323 WOOD ST
9398000,912 HENLEY ST
13964022,183 STAR CRES
1681000,84 E SIXTH AVE
1081000,1049 ROYAL AVE
13317007,326 MCGILLIVRAY PL
2704000,330 E COLUMBIA ST
8062001,1416R SIXTH AVE
5036000,830 JACKSON CRES
6255000,1027 THIRD AVE
8036000,1414 NANAIMO ST
4721000,228 CHURCHILL AVE
3210000,346 CUMBERLAND ST
8947000,1016 SEVENTH AVE
10548000,111 PRINCESS ST
1124000,126 TENTH ST
9124000,700 TWELFTH ST
15351000,2331 TRAPP RD
12700563,152 PIER PL
6710000,429 OAK ST
12440012,1383 SOUTH DYKE RD
5028000,127 E EIGHTH AVE
5027000,123 E EIGHTH AVE
4921000,149 E SIXTH AVE
9453000,831 TWELFTH ST
4254000,110 HARVEY ST
6717000,413 OAK ST
14600557,214 BROOKES ST
12489007,213 SUZUKI ST
6932000,1325 KAMLOOPS ST
6928000,1301 FOURTH AVE
11427000,107 GLOVER AVE
3819000,369 ALBERTA ST
3372000,153 E COLUMBIA ST
3650000,345 CEDAR ST
14555000,226 FURNESS ST
11316000,76 GLOVER AVE
7014000,427 NINTH ST
7974000,1516 EIGHTH AVE
10031000,1935 LONDON ST
4194000,509 GARFIELD ST
7978502,1510 HAMILTON ST
9828000,1621 LONDON ST
8922002,608 TENTH ST
11516000,211 SANDRINGHAM AVE
4663000,932 LAUREL ST
1097000,1031 QUEBEC ST
818000,220 MANITOBA ST
10706000,310 EIGHTH AVE
9753000,1529 LONDON ST
16275905,2326 NINTH AVE
9180001,737 FOURTEENTH ST
14600517,226 JENSEN ST
10793000,311 SIXTH AVE
6035001,221 THIRD AVE
13193000,366 FENTON ST
11610000,933 FOURTH ST
15416000,2032 EIGHTH AVE
9062000,611 TWELFTH ST
10181000,903 TENTH ST
4597000,407 RICHMOND ST
3676000,466 GRIFFITHS PL
11176000,70 MOTT CRES
6511000,112 FOURTH AVE
11504000,249 SANDRINGHAM AVE
3789000,309 NOOTKA ST
16246933,BOYD ST
7630000,1819 SIXTH AVE
9043001,1115 SEVENTH AVE
8533000,413 FIFTH AVE
13188000,367 PEMBINA ST
6152000,340 SIXTH ST
9977000,1806 LONDON ST
15464000,2217 HAMILTON ST
3401000,335 ALBERTA ST
7679000,1608 NANAIMO ST
15619000,2130 LONDON ST
3898000,344 HOSPITAL ST
7270000,10 SPRUCE ST
4851000,905 LADNER ST
7735000,1707 NANAIMO ST
13966000,80 STAR CRES
3316000,116 MINER ST
9991000,1815 LONDON ST
4445000,127 E DURHAM ST
13242000,355 BOYNE ST
11571000,330 NINTH AVE
8708000,529 TENTH ST
2855000,449 FADER ST
5467000,611 QUEENS AVE
9385000,929 HENLEY ST
8387000,528 SIXTEENTH ST
15661000,2008 NINTH AVE
15654000,2037 DUBLIN ST
7869000,1612 HAMILTON ST
11210000,841 MCBRIDE BLVD
14586000,257 SALTER ST
8542000,518 FOURTH ST
7011000,821 ST. ANDREWS ST
7940000,1404 HAMILTON ST
11254000,51 MOTT CRES
9890000,1702 DUBLIN ST
3705000,505 BRAID ST
12440005,182 SPAGNOL ST
3154000,514 GARRETT ST
9854000,1711 LONDON ST
12410032,1179 SPARKS CRT
774000,108 ROYAL AVE
12440090,1369 DAN LEE AVE
3941000,327 BLAIR AVE
4883000,138 E SEVENTH AVE
7882000,1715 SEVENTH AVE
4198001,550 RICHMOND ST
11125000,5 EIGHTH AVE
12310046,135 HENDRY PL
13148001,319 FENTON ST
14537000,215 HOLLY AVE
10082000,1929 EDINBURGH ST
2750000,402 E COLUMBIA ST
15471000,2238 EDINBURGH ST
4472000,207 E DURHAM ST
15649000,2011 DUBLIN ST
11753000,911 SIXTH ST
13944000,315 MERCER ST
1674000,466 CUMBERLAND ST
13200000,336 FENTON ST
10909000,704 SIXTH ST
9718000,1525 EDINBURGH ST
10623000,101 SEVENTH AVE
12868200,
9101000,621 THIRTEENTH ST
12676507,
4665000,924 LAUREL ST
5276000,344 CARNEGIE ST
8146002,531 SIXTEENTH ST
7950000,1429 SEVENTH AVE
9388000,907 TWELFTH ST
8516000,509 FOURTH ST
4144000,525 AMESS ST
9584000,912 THIRTEENTH ST
12440014,1369 SOUTH DYKE RD
6887000,1030 FIFTH AVE
3366000,334 STRAND AVE
13071000,234 FENTON ST
11149000,30 COURTNEY CRES
10218000,823 TENTH ST
778502,107 AGNES ST
4431000,311 E SIXTH AVE
7768000,710 NINETEENTH ST
4312000,636 CUMBERLAND ST
7640000,1813 NANAIMO ST
6109000,324 FOURTH ST
9149000,1315 SEVENTH AVE
11586000,323 NINTH AVE
15731000,2209 NINTH AVE
11495000,224 SANDRINGHAM AVE
11705000,807 SIXTH ST
5296000,836 BURNABY ST
12428000,1220 SOUTH DYKE RD
13972026,285 CAMATA ST
12802100,
16070906,366 BRUNETTE AVE
12798000,236 HOWES ST
12700548,1452 SALTER ST
12700547,1446 SALTER ST
8005000,1522 NANAIMO ST
10606000,107 DURHAM ST
3394000,320 ALBERTA ST
4834000,910 LADNER ST
12619000,1247 EWEN AVE
628001,60 SIXTH ST
4515000,332 E SIXTH AVE
2981000,427 ROUSSEAU ST
4773000,845 BURNABY ST
290000,1102 ROYAL AVE
6501000,126 FOURTH AVE
1420000,210 FOURTH ST
5695000,1028 THIRD AVE
11388000,826 FIRST ST
13139000,517 EWEN AVE
11569000,202 TENTH AVE
9080000,1109 NANAIMO ST
9909000,1706 EDINBURGH ST
9785000,1604 EDINBURGH ST
6174000,503 BLACKFORD ST
1504000,639 E COLUMBIA ST
15719000,949 LONDON PL
11549000,202 BLACKMAN ST
441000,29 BLACKWOOD ST
7275000,227 EDWORTHY WAY
14161000,200 FRONT ST
1537000,561 COLBY ST
6601000,405 SECOND ST
1083000,1109 ROYAL AVE
9504000,1216 TENTH AVE
9193002,1321 NANAIMO ST
8836000,519 HOLLAND ST
4112000,440 RICHMOND ST
7779000,709 BOWLER ST
13833000,425 BOYD ST
13053000,249 WOOD ST
2922000,422 GARRETT ST
10671000,315 DURHAM ST
9514000,932 TWELFTH ST
9022000,719 TWELFTH ST
5255000,343 CARNEGIE ST
4499000,234 E EIGHTH AVE
12497014,248 SUZUKI ST
4423000,216 E SIXTH AVE
5032000,816 JACKSON CRES
3263000,75 MINER ST
12440084,1319 DAN LEE AVE
3156000,518 GARRETT ST
4340000,432 ALBERTA ST
12998000,220 PEMBINA ST
10532000,106 SEVENTH AVE
7049000,428 SIXTH ST
9201000,1302 SEVENTH AVE
8047000,1423 NANAIMO ST
11174000,930 CUMBERLAND ST
9962000,1832 DUBLIN ST
3983000,342 BUCHANAN AVE
9946000,1815 EDINBURGH ST
9692000,1413 EIGHTH AVE
10875000,506 SEVENTH AVE
4588001,348 E EIGHTH AVE
7288000,40 CAPILANO WAY
4805000,922 SURREY ST
4602000,415 SHERBROOKE ST
1970000,591 COLBY ST
1108000,1016 AUCKLAND ST
13294000,347 WOOD ST
3431000,319 SIMPSON ST
12700587,146 DOCKSIDE CRT
3022000,416 ROUSSEAU ST
8830000,509 HOLLAND ST
10848000,404 SEVENTH AVE
10024000,1907 LONDON ST
9384000,1024 TENTH AVE
10765000,310 SEVENTH AVE
10789000,238 PRINCESS ST
15704000,2301 LONDON ST
4055000,435 BUCHANAN AVE
6263001,1028 CORNWALL ST
3636000,333 WARD ST
13364000,324 LAWRENCE ST
8741000,1010 HOWAY ST
9176000,1310 EIGHTH AVE
5180000,827 MASSEY ST
4724000,830 SCOTT ST
15346000,2346 MARINE DR
4983000,112 E TENTH AVE
7530000,1912 SEVENTH AVE
3145000,507 GARRETT ST
13968000,STAR CRES
3265000,71 MINER ST
3432000,321 SIMPSON ST
3756000,330 HOULT ST
2868000,422 FADER ST
9757000,1515 LONDON ST
10196000,808 DUBLIN ST
10969000,610 SIXTH ST
6656000,206 ST. PATRICK ST
10531000,102 SEVENTH AVE
16010903,441 EIGHTEENTH ST
4803000,918 SURREY ST
11743000,927 SIXTH ST
6720000,413 FOURTH ST
12310015,173 VISCOUNT PL
5513000,812 MILTON ST
9098000,1211 SIXTH AVE
10753000,229 PRINCESS ST
9833000,1624 TENTH AVE
13107000,346 STANLEY ST
5179000,831 MASSEY ST
9761000,1502 TENTH AVE
5748000,233 NINTH ST
15528000,2006 DUBLIN ST
6193000,319 EIGHTH ST
3407000,323 ALBERTA ST
15514000,2015 EIGHTH AVE
11561000,224 TENTH AVE
8949000,1008 SEVENTH AVE
650000,250 AGNES ST
6512000,333 ARBUTUS ST
12685300,1463 SALTER ST
13292000,351 WOOD ST
3032000,444 ROUSSEAU ST
4949000,128 E EIGHTH AVE
6865000,413 ELEVENTH ST
8546200,402 SIXTH AVE
4615000,928 CHILLIWACK ST
11272000,816 CUMBERLAND ST
2078000,38 VULCAN ST
13286000,350 BOYNE ST
4809000,925 SURREY ST
10174000,903 DUBLIN ST
11511000,227 SANDRINGHAM AVE
7608000,1907 RIVER DR
1532000,627 E COLUMBIA ST
9874000,1711 DUBLIN ST
8979000,1030 HAMILTON ST
12990000,240 PEMBINA ST
7533000,1915 MARINE WAY
3655000,330 CEDAR ST
12535014,209 HUME ST
8531000,501 FIFTH ST
13019000,253 BOYNE ST
10730000,216 SEVENTH AVE
14543000,276 FURNESS ST
10981000,615 EIGHTH ST
12440087,1333 DAN LEE AVE
12412002,1191 SOUTH DYKE RD
12440027,1378 RAMA AVE
4712002,825 WILLIAM ST
7930000,1422 HAMILTON ST
2995000,446 WILSON ST
2873000,431 GARRETT ST
7746000,1605 NANAIMO ST
10856000,617 FIFTH ST
3800002,341 CUMBERLAND ST
3914000,376 HOSPITAL ST
9334000,1004 DUBLIN ST
4154000,502 AMESS ST
3889000,359 KEARY ST
3020000,441 ROUSSEAU ST
9074000,1118 SEVENTH AVE
13182501,351 PEMBINA ST
13303000,329 WOOD ST
3342000,119 DEBECK ST
10228000,822 EDINBURGH ST
4646000,319 CHURCHILL AVE
4092000,442 ELMER ST
5828000,228 THIRD ST
8519000,310 REGINA ST
1421000,214 FOURTH ST
15773000,2012 SEVENTH AVE
8988002,1100 EIGHTH AVE
13023000,242 BOYNE ST
4711000,821 WILLIAM ST
4694000,908 BURNABY ST
11514000,217 SANDRINGHAM AVE
11110000,35 CLUTE ST
9589000,903 FOURTEENTH ST
10043000,1920 LONDON ST
12700555,1492 SALTER ST
12884000,244 LAWRENCE ST
8004000,1503 NANAIMO ST
12347000,126 SPRICE ST
9796000,1636 DUBLIN ST
3849001,374 SIMPSON ST
656000,204 AGNES ST
3744000,331 HOULT ST
1266000,404 ROYAL AVE
11191000,807 SANGSTER PL
10099000,1906 EDINBURGH ST
3024000,422 ROUSSEAU ST
9817000,1622 LONDON ST
7800000,727 TWENTIETH ST
9526000,1220 EDINBURGH ST
4116000,808 WINTHROP ST
13213000,635 EWEN AVE
6318000,326 TWELFTH ST
8025000,1407 SIXTH AVE
5224000,834 CHESTNUT ST
3717000,438 BRAID ST
4210000,122 CARROLL ST
5634000,235 STEWARDSON WAY
4330000,421 ALBERTA ST
4404000,217 DEVOY ST
5555000,214 MOWAT ST
8904000,1019 SIXTH AVE
8637000,522 ASH ST
12795000,1010 EWEN AVE
3616001,338 WARD ST
2813000,420 KELLY ST
7528000,1935 RIVER DR
3379000,325 STRAND AVE
7025000,429 EIGHTH ST
16097905,1400 THIRD AVE
4042000,420 BLAIR AVE
15651000,2029 DUBLIN ST
6258000,313 ELEVENTH ST
9631000,1415 LONDON ST
5274000,353 E EIGHTH AVE
14171000,160 FRONT ST
6796000,421 ASH ST
10714000,205 SIXTH AVE
6981000,421 TWELFTH ST
3475000,328 KEARY ST
15443000,2103 HAMILTON ST
4770000,909 BURNABY ST
13165002,360 JOHNSTON ST
12440065,186 SUZUKI ST
3922000,330 RICHMOND ST
3034000,448 ROUSSEAU ST
5850000,225 TOWNSEND PL
4659000,937 CHESTNUT ST
11168000,59 COURTNEY CRES
6758000,413 SIXTH ST
5736000,222 NINTH ST
10143000,917 LONDON ST
8781000,520 ELEVENTH ST
591000,809 CARNARVON ST
4257000,120 HARVEY ST
15594000,2309 DUBLIN ST
8027000,1415 SIXTH AVE
9164000,1319 HAMILTON ST
9059000,1112 NANAIMO ST
15615000,2231 DUBLIN ST
8383000,1612 SIXTH AVE
6937000,1314 FIFTH AVE
1116000,129 TENTH ST
9741000,1507 DUBLIN ST
12535010,1321 SALTER ST
5226000,840 CHESTNUT ST
4121000,514 RICHMOND ST
9794000,1627 EDINBURGH ST
13357000,817 EWEN AVE
3388000,306 ALBERTA ST
12554000,1135 TANAKA CRT
4124000,524 RICHMOND ST
16249804,2121 NINTH AVE
9417000,1107 LONDON ST
5495000,727 QUEENS AVE
8453000,237 FIFTH AVE
4241000,465 DIXON ST
1611000,55 BLACKBERRY DR
10633000,707 FOURTH ST
9511000,944 TWELFTH ST
10240000,815 EIGHTH AVE
13237000,360 PEMBINA ST
12412003,1183 SOUTH DYKE RD
4309000,702 CUMBERLAND ST
8629000,736 SIXTH AVE
13938000,305 EWEN AVE
4793000,824 SURREY ST
5222000,830 CHESTNUT ST
11670501,904 FOURTH ST
15492000,2101 EIGHTH AVE
4228000,467 CUMBERLAND ST
2977000,424 WILSON ST
4863000,910 KENT ST
4308000,704 CUMBERLAND ST
8474000,521 THIRD ST
8449000,221 FIFTH AVE
7091000,406 FIFTH AVE
8450000,223 FIFTH AVE
9653000,1425 DUBLIN ST
12980000,257 BOYNE ST
3333000,329 CUMBERLAND ST
3159000,519 WILSON ST
8670000,550 EIGHTH ST
3344000,123 DEBECK ST
10071000,1914 DUBLIN ST
10022000,1901 LONDON ST
7672000,1605 SIXTH AVE
8400000,503 SECOND ST
400901,800 CARNARVON ST
664000,81 TENTH ST
15383000,2107 SEVENTH AVE
3648000,335 CEDAR ST
13289200,648 BOYD ST
6856001,1002 ST. ANDREWS ST
9670000,1409 EDINBURGH ST
2819000,425 FADER ST
11612000,320 TENTH AVE
12440085,1323 DAN LEE AVE
7962000,1516 HAMILTON ST
4132000,548 RICHMOND ST
10530000,105 PRINCESS ST
9340000,823 HENLEY ST
15746000,2013 NINTH AVE
3257000,78 KWANTLEN CRT
8200000,436 FOURTEENTH ST
2872000,433 GARRETT ST
8935000,1031 NANAIMO ST
13211000,641 EWEN AVE
13964021,173 STAR CRES
8028000,1421 SIXTH AVE
8776000,506 ELEVENTH ST
7688000,1625 SIXTH AVE
15456000,2212 EIGHTH AVE
249000,624 COLUMBIA ST
12949000,217 CAMPBELL ST
2814000,422 KELLY ST
1536000,317 HOLMES ST
16110902,402 BRUNETTE AVE
7848000,730 EIGHTEENTH ST
4283000,142 HARVEY ST
2955000,463 WILSON ST
6391000,328 ELEVENTH ST
13317026,311 MCGILLIVRAY PL
6466100,232 FOURTH AVE
10535000,116 SEVENTH AVE
6933000,1335 KAMLOOPS ST
6990000,911 ST. ANDREWS ST
8691000,911 FIFTH AVE
2811000,416 KELLY ST
10509000,610 COLBORNE ST
5738000,226 NINTH ST
9181000,1321 SIXTH AVE
10780000,613 FOURTH ST
13151000,347 FENTON ST
4197501,561 GARFIELD ST
9987000,1801 LONDON ST
11438000,927 SECOND ST
13299000,335 WOOD ST
5266000,331 E EIGHTH AVE
5018000,817 CUMBERLAND ST
13317005,318 MCGILLIVRAY PL
4567501,424 SHERBROOKE ST
8040000,608 FOURTEENTH ST
1531000,625 E COLUMBIA ST
16110901,442 BRUNETTE AVE
7615000,445 TWENTIETH ST
11163000,39 COURTNEY CRES
9327000,1007 EDINBURGH ST
12348000,122 SPRICE ST
4180000,549 GARFIELD ST
4009000,409 BLAIR AVE
4486000,208 E DURHAM ST
12700583,1421 SOUTH DYKE RD
2812000,418 KELLY ST
10380000,709 COLBORNE ST
4311000,640 CUMBERLAND ST
11706000,513 EIGHTH AVE
4994000,918 MASSEY ST
12545101,248 HUME ST
10204000,815 EDINBURGH ST
10423000,600 PARK CRES
55000,1150 QUAYSIDE DR
10474000,53 SEVENTH AVE
10812000,724 FOURTH ST
9477000,902 TWELFTH ST
251000,600 COLUMBIA ST
9979000,1814 LONDON ST
10734000,212 PRINCESS ST
9677000,1436 EDINBURGH ST
10216000,827 TENTH ST
2100000,415 VULCAN ST
3329000,114 SAPPER ST
11475000,239 OSBORNE AVE
15439000,2114 EIGHTH AVE
7720000,1626 SEVENTH AVE
10227000,824 EDINBURGH ST
8546100,528 FOURTH ST
8017000,1517 SIXTH AVE
11213000,855 MCBRIDE BLVD
2854000,451 FADER ST
3803000,338 ALBERTA ST
14521000,267 HOLLY AVE
2858000,441 FADER ST
9370000,1015 LONDON ST
9014000,1101 HAMILTON ST
15757000,2125 MARINE WAY
2898000,470 FADER ST
14600578,221 SALTER ST
253001,535 FRONT ST
5426000,220 SECOND ST
9715000,1534 EDINBURGH ST
13149100,316 JOHNSTON ST
14600532,233 JENSEN ST
9775000,1627 EIGHTH AVE
4317000,75 E SIXTH AVE
12989000,242 PEMBINA ST
9454001,833 TWELFTH ST
3710000,517 MCDONALD ST
4708000,815 WILLIAM ST
3267000,82 RICHMOND ST
4239000,469 DIXON ST
10101000,1901 EIGHTH AVE
4367000,309 RICHMOND ST
4412000,315 DEVOY ST
10677000,301 DURHAM ST
11240000,80 COURTNEY CRES
10378000,713 COLBORNE ST
13229000,322 PEMBINA ST
2891000,456 FADER ST
9039000,1107 SEVENTH AVE
1644000,493 GLENBROOK DR
1443000,501 ST. GEORGE ST
7077000,439 SIXTH ST
6709000,432 THIRD ST
6658000,210 ST. PATRICK ST
12516000,245 DAWE ST
6893000,406 ELEVENTH ST
4253000,106 HARVEY ST
1112000,121 TENTH ST
9954000,1802 DUBLIN ST
13146001,315 FENTON ST
616000,651 CARNARVON ST
7526000,1927 RIVER DR
14430000,60 E COLUMBIA ST
7843000,1827 HAMILTON ST
13907000,333 MERCER ST
1624000,404 GLENBROOK DR
1961000,571 COLBY ST
4755000,253 E EIGHTH AVE
14205000,2 FRONT ST
9144000,1206 EIGHTH AVE
9455000,1123 EDINBURGH ST
586000,70 EIGHTH ST
17509000,1804 SIXTH AVE
15772002,2010A SEVENTH AVE
6476001,323 THIRD ST
8439000,525 SECOND ST
10540000,625 SECOND ST
8118001,516 SHARPE ST
11595000,316 BLACKMAN ST
1521000,578 COLBY ST
13971500,160 SALTER ST
2787000,496 E COLUMBIA ST
5563000,217 SHAW ST
6105000,332 FOURTH ST
3410000,317 ALBERTA ST
6638000,116 FIFTH AVE
15442000,2102 EIGHTH AVE
5146000,816 MASSEY ST
4669000,912 LAUREL ST
12780000,231 JARDINE ST
14500000,280 HOLLY AVE
9425000,1116 TENTH AVE
13268000,312 BOYNE ST
8484000,518 SECOND ST
3106000,520 KELLY ST
7094000,438 FOURTH ST
11703000,807 FIFTH ST
1524000,574 COLBY ST
1018000,111 ASH ST
5484000,211 ASH ST
11243000,86 COURTNEY CRES
14512000,228 HOLLY AVE
10809000,714 FOURTH ST
7685000,1636 NANAIMO ST
1672000,458 CUMBERLAND ST
5862000,238 SECOND ST
7748000,1801 SEVENTH AVE
14600521,210 JENSEN ST
6733000,403 FOURTH AVE
9026000,1116 HAMILTON ST
5154000,835 YORK ST
9934000,1808 EDINBURGH ST
7647000,628 EIGHTEENTH ST
4484000,146 E DURHAM ST
9464002,834 HENLEY ST
1438000,225 SIXTH ST
3892000,355 KEARY ST
5460000,211 FOURTH ST
3016000,451 ROUSSEAU ST
4901000,602 ALLISON PL
4120000,512 RICHMOND ST
12934000,712 EWEN AVE
3947001,357 HOSPITAL ST
10011000,1932 TENTH AVE
3915000,378 HOSPITAL ST
9663000,1412 DUBLIN ST
12736000,220 JARDINE ST
12412001,1199 SOUTH DYKE RD
6054000,314 THIRD ST
11425000,113 GLOVER AVE
11563000,220 TENTH AVE
3253000,70 KWANTLEN CRT
10163000,910 EIGHTH ST
12440007,178 SPAGNOL ST
11297000,929 FIRST ST
11370000,814 FIRST ST
4321000,215 RICHMOND ST
8827000,505 FOURTEENTH ST
5528000,903 QUEENS AVE
13531501,310 JARDINE ST
6508000,338 FIRST ST
4422000,218 E SIXTH AVE
10016000,1918 TENTH AVE
9829000,1625 LONDON ST
3383000,337 STRAND AVE
13241000,364 PEMBINA ST
5412000,104 COLLEGE CRT
2210001,BRAID ST
4222000,125 CARROLL ST
9125001,1205 SEVENTH AVE
12718000,1025 SALTER ST
3726009,315 WELLS GRAY PL
4680000,341 CHURCHILL AVE
1658000,437 GLENBROOK DR
11644000,833 FOURTH ST
12440076,1368 DAN LEE AVE
7613000,1827 RIVER DR
9167000,1311 HAMILTON ST
15633000,2121 DUBLIN ST
3241000,79 KWANTLEN CRT
10585000,110 EIGHTH AVE
19999000,50 E COLUMBIA ST
5731000,904 THIRD AVE
358000,701 COLUMBIA ST
10077000,1909 EDINBURGH ST
8918000,1036 NANAIMO ST
12656000,1263 EWEN AVE
13314011,719 RENNIE PL
13259000,319 BOYNE ST
6517000,316 FIRST ST
16070962,132 BRUNETTE AVE
11727000,831 SIXTH ST
1458000,510 THIRD AVE
15380000,2106 HAMILTON ST
8919000,1009 SIXTH AVE
9680000,1422 EDINBURGH ST
3138000,521 GARRETT ST
12684003,1347 SALTER ST
4359000,221 ARCHER ST
7817000,725 BOWLER ST
1465000,514 THIRD AVE
4649000,907 CHESTNUT ST
9539000,1209 EIGHTH AVE
4989000,136 E TENTH AVE
13051000,245 WOOD ST
3883000,366 KEARY ST
6773000,615 FOURTH AVE
14574000,235 FURNESS ST
5462000,215 FOURTH ST
10757000,222 SEVENTH AVE
14600550,228 BROOKES ST
9437000,1107 EIGHTH AVE
13255000,327 BOYNE ST
10639000,303 SEVENTH AVE
5852000,222 ANTHONY CRT
8430000,518 FIRST ST
4556000,425 SCHOOL ST
9431000,1169 EIGHTH AVE
8417000,120 REGINA ST
13191000,378 FENTON ST
4467000,136 E EIGHTH AVE
7767000,1907 SEVENTH AVE
8606000,511 ASH ST
9135000,719 THIRTEENTH ST
9325000,1017 EDINBURGH ST
9529000,1214 EDINBURGH ST
11578000,306 NINTH AVE
12843000,253 HOWES ST
7928000,1424 HAMILTON ST
364001,653 CLARKSON ST
7605000,1828 SIXTH AVE
4532000,347 DEVOY ST
1708200,22 E ROYAL AVE
10642000,227 SEVENTH AVE
3223000,71 SEYMOUR CRT
4621000,905 LAUREL ST
10366000,746 PARK CRES
3429000,315 SIMPSON ST
2470000,524 GARRETT ST
4760000,811 SCOTT ST
12678060,221 PHILLIPS ST
15505000,2030 EDINBURGH ST
9107000,1211 NANAIMO ST
17507000,1814 SIXTH AVE
4386000,233 ARCHER ST
3255000,74 KWANTLEN CRT
13311000,307 WOOD ST
3370000,145 E COLUMBIA ST
2083001,CANFOR AVE
4401000,226 DEVOY ST
11665000,832 FOURTH ST
9639000,1430 LONDON ST
13314009,707 RENNIE PL
920000,620 QUEENS AVE
11657000,816 FOURTH ST
13108001,354 STANLEY ST
11718000,822 FIFTH ST
647000,313 CARNARVON ST
5522000,819 MILTON ST
9877000,1723 DUBLIN ST
7911000,1422 EIGHTH AVE
5526000,210 NINTH ST
13964020,167 STAR CRES
2947000,460 GARRETT ST
9307000,1009 EIGHTH AVE
11487000,201 OSBORNE AVE
7983000,1506 EIGHTH AVE
9063000,615 TWELFTH ST
9661000,1420 DUBLIN ST
14577000,223 FURNESS ST
8950000,1010 HAMILTON ST
15386000,2115 SEVENTH AVE
6360000,1208 FOURTH AVE
279001,250 COLUMBIA ST
15353000,2337 TRAPP RD
11379000,821 SECOND ST
10041000,1930 LONDON ST
5473000,601 ROBSON AVE
444000,220 CARNARVON ST
1480000,101 FRONT ST
648001,321 CARNARVON ST
12714000,1033 SALTER ST
8765000,515 ELEVENTH ST
12551400,224 HUME ST
4249000,427 CUMBERLAND ST
11372000,110 OVENS AVE
8920000,1007 SIXTH AVE
12841000,235 HOWES ST
9315000,1014 EDINBURGH ST
9018000,1109 HAMILTON ST
